Token,Coefficient,OddsRatio
biomed,-0.18265119401899993,0.8330586809161129
optimize,-0.18272196150725747,0.8329997295316386
secretes,-0.1828904189302236,0.8328594163625995
hip,-0.18289412186917234,0.8328563323407379
nullipara,-0.18299906337205946,0.8327689357313789
stan,-0.18300872194579912,0.8327608924100486
unnecessary,-0.18302266760814914,0.8327492790888027
suffer,-0.1832514671231531,0.8325587682528518
ibandronate,-0.18333996993991425,0.8324850877172578
acalabrutinib,-0.18340348856980593,0.8324322110844241
best,-0.18352295338470534,0.8323327706643445
superior,-0.18366167521909849,0.832217315943803
ohpc,-0.18369453366172964,0.8321899710281285
biofortified,-0.18372029914742366,0.8321685295255618
consort,-0.18383105711931885,0.8320763653310104
uninterrupted,-0.18385372016250084,0.8320575081620935
antihypertensive,-0.18386918937743926,0.8320446369852122
med,-0.18388612696258372,0.8320305442776779
granulocytopenia,-0.1839017589511761,0.8320175380873578
housing,-0.1840619997403857,0.8318842256217511
pennsylvania,-0.18410184190351814,0.8318510822149835
momentary,-0.18419649575895555,0.831772348029208
qor,-0.1842772852718422,0.8317051522607714
receiving,-0.184330044082018,0.831661273644023
rheumatoid,-0.1843341772375736,0.831657836265713
clarify,-0.18434981290591612,0.8316448328412696
psilocybin,-0.18440926198250837,0.8315953937934719
underpinnings,-0.18440926198250837,0.8315953937934719
electronically,-0.18445599237635635,0.8315565339211733
compile,-0.18456222850265505,0.8314681972685662
naturally,-0.18456537001165635,0.8314655852078431
clip,-0.1846427664240502,0.8314012352447793
ptns,-0.18468413941622666,0.8313668383995332
wrinkling,-0.1847531122985284,0.8313094986099067
hgh,-0.18476156243747377,0.8313024739588165
fully,-0.18478400940261774,0.8312838139505905
bza,-0.18498341694701959,0.8311180662127735
tenaculum,-0.18504209427936813,0.8310692998525354
upright,-0.18523316603658024,0.8309105211505934
insufficiently,-0.18523523564026484,0.8309088014968968
natural,-0.18543780095306486,0.8307405052416805
longevity,-0.18549572173050813,0.8306923894992274
spain,-0.1855089240244881,0.830681422526489
reliably,-0.1855326540501857,0.8306617106688683
recfsh,-0.1856259752744334,0.830584195918035
freeze,-0.18576161717748096,0.8304715415375594
sulforaphane,-0.18581167392476602,0.830429971873907
except,-0.18581282203890603,0.8304290184460613
mypyramid,-0.18581703056615745,0.830425523570261
prior,-0.18589610377338905,0.8303598617568246
scarcity,-0.18624158321809028,0.8300730390414117
bn83485,-0.18632569985980532,0.8300032190215434
attribute,-0.18635735710408002,0.8299769438227924
gynaecologic,-0.18637355573138936,0.8299634994444945
randomizes,-0.1865692656208198,0.8298010832735309
microbiological,-0.18657517654478456,0.8297961783969179
hotel,-0.18663902388488396,0.8297431998093916
intrusive,-0.1866856664185993,0.8297044993867693
stomach,-0.1867280181702917,0.8296693606919311
ancient,-0.1867547481778253,0.8296471839200633
mucinous,-0.18676313285970111,0.8296402276215202
contributed,-0.18678118067794816,0.8296252545605977
engorgement,-0.18681790319619143,0.8295947891914379
unstructured,-0.18696517987501693,0.8294726182228029
pof,-0.18706687202212843,0.8293882716600499
edge,-0.18716158749427284,0.8293097194784208
fc2,-0.18718829417220584,0.8292875716665845
digestive,-0.18734111954940508,0.8291608451643974
uncertainty,-0.1874494905686602,0.8290709930272522
ril,-0.18745041500947351,0.8290702266005434
residue,-0.18747167725919023,0.8290525988897558
square,-0.18756849167152825,0.8289723385348392
great,-0.18759258720614141,0.8289523642438092
transgenic,-0.18764923866165326,0.8289054042160143
uncomfortable,-0.18771298729010988,0.8288525643176288
achieves,-0.18776429426473862,0.8288100394910598
grand,-0.18780817156097468,0.8287736743452415
opportunity,-0.18783245201738782,0.8287535515864611
posting,-0.18787653560122816,0.8287170179650591
unc,-0.18790666641013823,0.8286920484271284
issued,-0.1880172398860299,0.8286004221327024
accreta,-0.18802530208101823,0.8285937418214607
federal,-0.18808968861757555,0.8285403932576948
satiety,-0.1881864470544671,0.828460228862695
simply,-0.1883370263088937,0.8283354893309394
retraction,-0.1883684172744952,0.8283094874882009
status,-0.1883998411347898,0.8282834592155419
portia,-0.18847913098856367,0.8282177873447683
efp,-0.188687828291541,0.8280449585613494
haemodynamics,-0.188796813956347,0.8279547184485799
save,-0.1888359165136418,0.8279223439347316
pituitary,-0.1888392103811745,0.8279196168726946
outside,-0.1888534064145247,0.8279078637816261
utilitarian,-0.18887818983761667,0.8278873456450127
anscutaneous,-0.18887818983761667,0.8278873456450127
abscess,-0.1889705855293501,0.8278108559547478
oxybutynin,-0.18902500887088383,0.8277658049477331
oncoxin,-0.1890341238719172,0.8277582598959522
beauty,-0.1892567731685488,0.8275739806171926
hypersensitivity,-0.1893902376533528,0.8274635362525963
iliopsoas,-0.18946749234279828,0.827399613283282
aha,-0.1895859472393426,0.8273016095523152
predicted,-0.1896790692971943,0.8272245731109213
fitbit,-0.18969461155657494,0.8272117162719524
abdominis,-0.18981507818016444,0.8271120708715924
sphere,-0.18984424834707783,0.8270879442263199
estrogel,-0.19004852764265598,0.8269190045397198
bisection,-0.1901854163841252,0.8268058163851602
addressee,-0.1901854163841252,0.8268058163851602
latisse,-0.19019062750653606,0.8268015078100672
certain,-0.19024672348221403,0.8267551288736426
angiogenic,-0.19027001613203673,0.8267358717802118
transcutaneous,-0.19042899603100255,0.8266044478420038
irrigation,-0.1904319604844403,0.8266019974152389
hundred,-0.19058270282983553,0.826477402882512
quadrantectomy,-0.19066346040517762,0.8264106612663621
realief,-0.19070855903617978,0.8263733921172934
infused,-0.19072328308154377,0.8263612246475578
equivalency,-0.1907481372115315,0.8263406864134946
epds,-0.19075701121732602,0.8263333534939913
currant,-0.19096266432238101,0.8261634329469777
reflect,-0.19115144531204648,0.8260074837170687
ethanol,-0.1912138516589046,0.8259559372159636
ended,-0.19121782800398013,0.8259526529366698
calcium,-0.19154715312185625,0.8256806907663261
teach,-0.19154988664379716,0.8256784337531266
pcr,-0.19155494938999465,0.8256742535633573
infancy,-0.19164755202867717,0.8255977974888569
ranelate,-0.19169174770554503,0.8255613104416671
irregularity,-0.19170438297821385,0.825550879315305
maneuver,-0.19186080470144876,0.8254217553233064
cryolipolysis,-0.19187401575618748,0.8254108507033452
dribbling,-0.19193892113308866,0.8253572788395518
thoracic,-0.19194141453970529,0.8253552208908174
facemask,-0.19196680080105102,0.8253342684734296
colorful,-0.19226739887547253,0.8250862118661095
al,-0.19227823677437322,0.8250772697136182
vibrotactile,-0.19230225322079997,0.8250574545275182
lamellar,-0.19233138216065207,0.825033421828576
preventative,-0.1923784872363103,0.8249945594821343
buttock,-0.19246975565455907,0.8249192669695931
biomarker,-0.1925136562304936,0.8248830533335791
gu,-0.19258682342333922,0.8248227011640671
ptsd,-0.19264483896467197,0.8247748500166241
desflurane,-0.19275741646254158,0.824682004153979
neu,-0.19277934952028894,0.8246639165543175
duct,-0.19278510496479703,0.8246591702605665
squatting,-0.1928443477584738,0.8246103165946173
filibuvir,-0.19288662014885044,0.8245754590821659
ln,-0.19288662014885044,0.8245754590821659
breastcancer,-0.19297506020895255,0.8245025368036788
erdafitinib,-0.19300641740102298,0.8244766831246212
glycemic,-0.19308358233832226,0.8244130648876434
granisetron,-0.19314087499860713,0.8243658334230034
acog,-0.19315045437092765,0.8243579365535804
healthful,-0.19324066084567149,0.8242835774840819
transcriptomic,-0.19332314144843177,0.8242155928815097
fe200440,-0.193399621480865,0.8241525592566716
dpe,-0.19347033288094356,0.8240942843357032
micturition,-0.19368587398070036,0.8239166772888509
dng,-0.1937629032501233,0.8238532140334295
multivitamin,-0.19389250142720302,0.8237464510770012
nella,-0.19390284983884934,0.8237379266537405
victoza,-0.19390540741573942,0.8237358198833499
neurofeedback,-0.1939564252256447,0.8236937957578774
psychiatrically,-0.1939564252256447,0.8236937957578774
hyperscanning,-0.1939564252256447,0.8236937957578774
stunting,-0.1939762910621007,0.8236774325541759
taxanes,-0.19397996210429397,0.8236744088051176
garment,-0.1939850568832117,0.8236702123767945
tlh,-0.19424659658761123,0.8234548180812347
photo,-0.19428124354113063,0.8234262883746639
lomitapide,-0.19433878372855537,0.8233789096348042
ntx,-0.1944175001176438,0.8233140987710582
analytical,-0.194460328481724,0.8232788383301626
lavender,-0.1944936440302789,0.8232514108009341
facilitator,-0.19456497545603993,0.8231926891984146
attendant,-0.1947710830092573,0.8230230404509622
cellulitis,-0.19480762627268822,0.8229929650527152
wbv,-0.19484269580561672,0.8229641035799096
congress,-0.19487405709142552,0.8229382947721476
dissertation,-0.19491927679959403,0.8229010825839858
laboring,-0.19494481101497657,0.8228800707187665
ly3295668,-0.19496861655820222,0.8228604818448363
erbumine,-0.19496861655820222,0.8228604818448363
cochrane,-0.1949819323074689,0.8228495249139286
m3,-0.19507578186176797,0.8227723044763687
commercialized,-0.19511098771424273,0.8227433385858844
hypocalcemia,-0.19513595711118853,0.8227227954373548
iugr,-0.19521685560449994,0.8226562410949003
waveform,-0.1952436708483868,0.8226341816629261
echocardiographic,-0.19524420192373593,0.8226337447823069
judgement,-0.19525708545487747,0.8226231464231102
organization,-0.19532450072245008,0.8225676909328771
baked,-0.19538852313395758,0.8225150298514381
betke,-0.19540392895705744,0.8225023584279983
kleinhauer,-0.19540392895705744,0.8225023584279983
comprised,-0.19543931373019943,0.8224732548835508
monitor,-0.19544665800330535,0.822467214437526
expose,-0.1954733290638951,0.8224452786571432
adversely,-0.19547485208850413,0.8224440260536982
psychologist,-0.1956249203684611,0.8223206125538047
voucher,-0.19566141820902597,0.8222906001748914
multicentre,-0.19576973452700136,0.8222015375083318
rigorously,-0.195816686468612,0.8221629344560017
neck,-0.19585589202488926,0.8221307017326609
right,-0.19599002577872726,0.8220204336509933
b6,-0.19599301016884843,0.8220179804249924
analytic,-0.19618595691185217,0.8218593900332206
battered,-0.19619832381964356,0.8218492262367741
basis,-0.19632104019968374,0.8217483780627794
readmission,-0.19634720851748086,0.8217268745714293
temsirolimus,-0.19675125329233728,0.8213949271867188
formed,-0.19678067624284407,0.8213707596799711
pgx,-0.19679744874876742,0.8213569833495712
pm01183,-0.19679744874876742,0.8213569833495712
regional,-0.1968243322694894,0.8213349026788936
sulindac,-0.19700872381343176,0.8211834694300292
rib,-0.1970640338749338,0.8211380509778908
reversal,-0.19715471099598617,0.8210635959191779
erbb2,-0.1971585675341638,0.8210604294621797
elastography,-0.1973446297286639,0.8209076753681784
freshman,-0.1973589754338899,0.8208958989531205
apply,-0.19751941044031818,0.8207642090784104
pelvis,-0.1975207094241255,0.8207631429196857
specializing,-0.19774531196961823,0.8205788181292227
kundalini,-0.19796810978393267,0.8203960153268595
diminishes,-0.19803101742346507,0.8203444077733252
www,-0.19810100693632338,0.8202869942770438
stick,-0.19824556155702913,0.8201684265716775
swe,-0.1982560065339412,0.8201598599761369
pencil,-0.1983134592038175,0.8201127409560257
foetal,-0.1985037458744824,0.8199566992797757
borderline,-0.1985219144511068,0.819941801968988
ruti,-0.1986817718569075,0.8198107386756158
premise,-0.1987613830309212,0.8197454751781271
lowering,-0.19877450509120656,0.8197347184991582
puree,-0.19880497575265382,0.8197097410206163
watermelon,-0.19880497575265382,0.8197097410206163
cumulated,-0.19935115857483468,0.8192621518847721
needling,-0.19937949399139582,0.8192389380793137
plla,-0.1994276606459086,0.8191994790307326
mbsr,-0.1995878271594192,0.8190682812133355
tht,-0.19978536917814607,0.8189064967917262
protocol,-0.1997899927003933,0.8189027105680728
clindamycin,-0.19981575550323805,0.818881613610751
throughput,-0.19991536869724763,0.8188000462603631
yasmin,-0.19994159162047812,0.818778575211127
compressive,-0.19994738844996002,0.8187738289050998
laceration,-0.20017027578981217,0.8185913549207604
objectiv,-0.20018899138245122,0.8185760346417884
13c18,-0.2002548022857368,0.818522165186159
gct,-0.20036025160582438,0.8184358571310063
nst,-0.20037877381290425,0.8184206980329694
imq,-0.2003846305559324,0.8184159047672885
hospitalization,-0.20041522831881117,0.8183908634546042
raised,-0.20051362619592109,0.8183103394927526
construct,-0.20051944843181957,0.8183055751107876
interrupted,-0.20057533669242034,0.8182598427135187
biologic,-0.2006619871515541,0.8181889431942392
wks,-0.2007342069160518,0.8181298559151075
hallucinate,-0.2007606017561117,0.8181082617934002
er,-0.20078251816530082,0.8180903319944529
proposed,-0.2007947584585059,0.8180803183902059
puerperium,-0.20089318798615208,0.8179997990936932
registration,-0.20092911736004668,0.8179704094010457
phytate,-0.2010468709924178,0.8178740960848994
avoid,-0.20104997614709913,0.8178715564632641
natal,-0.20108577159259045,0.8178422809105147
portable,-0.2010983510002301,0.8178319930037862
overexpresses,-0.20161987913164123,0.817405581815047
sends,-0.20167959468389315,0.8173567714466986
uveal,-0.20167959468389315,0.8173567714466986
bnp7787,-0.20172385398926182,0.8173205966042987
assuming,-0.2017867053185819,0.8172692285326141
massage,-0.2018256191073812,0.8172374261092432
informational,-0.2018628080667909,0.8172070344648958
scarce,-0.20187639363572185,0.817195932317813
nct00882258,-0.20201193935488404,0.8170851724141555
zpu,-0.20201193935488404,0.8170851724141555
macrophage,-0.202218590081507,0.8169163386149777
killer,-0.20247251954098172,0.8167089258259004
western,-0.20304080092525112,0.8162449371975237
whi,-0.20342305223865959,0.8159329861238691
tipped,-0.20350950704834278,0.8158624478420704
endocavitary,-0.20352081146163284,0.8158532250479014
wrestling,-0.2035822215882545,0.8158031249363893
avelumab,-0.20375172522032384,0.8156648550626131
occupation,-0.20377813357907443,0.8156433149769208
dbp,-0.20378491275564112,0.8156377856056154
chronically,-0.20393655196816515,0.8155141123111987
oa,-0.20395646188829752,0.8154978756519916
prp,-0.20400619769881856,0.8154573172127797
agent,-0.20428781387858877,0.8152277035713164
involves,-0.20432378092454698,0.8151983827663302
pollutant,-0.20432621472865503,0.8151963987355716
oligohydramnios,-0.2044009304209623,0.8151354930476074
undetermined,-0.20443763145763036,0.8151055772789608
via,-0.20444839248160734,0.8150968059554943
context,-0.20452361959464158,0.8150354908822457
invite,-0.20455689661002138,0.8150083693849443
dnk333,-0.2045710682191911,0.8149968194867038
tsh,-0.20459932031047312,0.8149737944474194
subcutaneously,-0.20467212567267964,0.814914462145007
recipe,-0.2048680358175941,0.8147548277721424
ever,-0.20508267363742774,0.8145799693384982
trocars,-0.20510977431277905,0.8145578939703315
proanthocyanidines,-0.20511462081076132,0.8145539462267083
area,-0.2051446107547696,0.8145295181657691
missed,-0.20514656022749755,0.8145279302642352
t2,-0.20516483280794884,0.814513046873079
gravidarum,-0.20519323268150158,0.8144899151340115
intensified,-0.2052566941180374,0.8144382280740381
oestrogen,-0.20533845254295965,0.8143716436092718
va2914,-0.20589903498207346,0.8139152491022771
counseling,-0.20594357742156374,0.8138789961389474
latin,-0.20595935676863386,0.8138661537611167
ascites,-0.20605259627871206,0.8137902728172768
art,-0.2060971330101452,0.8137540300655263
multidisciplinary,-0.206114420123808,0.8137399627287072
danazol,-0.20628335391082459,0.8136025061660124
reinforcement,-0.2063139473185489,0.8135776156735602
healthwise,-0.2065674467921688,0.8133714003150847
showed,-0.2065720309498941,0.8133676717008428
antifungal,-0.20661038895747275,0.8133364731358886
azd5213,-0.20666173312042418,0.8132947141275274
displaces,-0.20666173312042418,0.8132947141275274
az12807110,-0.20666173312042418,0.8132947141275274
pnf,-0.20670658615794393,0.8132582362072789
herpesvirus,-0.2067491214983489,0.8132236447270501
asking,-0.20682688978780725,0.8131604041743393
